Name,Tags
Kinako Nishinakajima: Danbou to Reibou,Abstract
Smash Hit,"Comedy, Ecchi, Harem, Original Work"
Life no Color,"Shorts, Original Work"
Violence Jack 2: Evil Town,"Action, Horror, Seinen, Post-apocalyptic, Based on a Manga, Cannibalism,, Explicit Sex,, Explicit Violence,, Mature Themes,, Physical Abuse,, Sexual Abuse"
Yura Yura Teikoku: Anata mo Robot ni Nareru,Robots
The Vesper Mutters,"Fantasy, No Dialogue, Shorts, Stop Motion Animation"
Bishoujo Mobage: Mobami-chan,"Fantasy, Promotional"
Meganebu!,"Comedy, Slice of Life, All-Boys School, School Club, School Life"
Hatena Illusion,"Fantasy, Apprenticeship, Magic, Based on a Light Novel"
Landscape,"Abstract, Shorts, Trains"
Sumiko Forever,Shorts
kous: Floating Dream,"Fantasy, Vocaloid"
Gundress,"Action, Mecha, Sci Fi, Original Work"
Seven Mortal Sins: This Is Indeed the Work of Demons...,"Action, Ecchi, Fantasy, Angels, Anthropomorphic, Demon King, Demons, Hell, Non-Human Protagonists, Recap, Revenge, Supernatural, Explicit Sex,, Mature Themes,, Physical Abuse,, Sexual Abuse"
A Portrait of Keiichi Tanaami,Shorts
RS Keikaku: Rebirth Storage,"Mecha, Sci Fi, Original Work"
siinamota: Pikkooon!!,Vocaloid
Chameko no Ichinichi,"Slice of Life, Black and White, Shorts"
Kimi ga Nozomu Eien: Gundam Parody,"Action, Mecha, Sci Fi, Outer Space, Parody, Based on an Eroge, Based on a Visual Novel, Nudity"
Fight!! Spirit of the Sword,"Fantasy, Demons, Based on a Manga"
Kiwokuza: Machibouke,
Attack Zero x Evangelion,"Commercials, Promotional"
Bavel no Hon,"Adventure, Fantasy, Abstract, Shorts"
Namakura Gatana,"Comedy, Black and White, Historical, No Dialogue, Samurai, Shorts"
Makura no Danshi: Sono Ato no Makura no Danshi,"Slice of Life, POV, Original Work"
"Voogie's Angel","Action, Ecchi, Sci Fi, Cyborgs, Ocean, Post-apocalyptic"
Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,"Animal Protagonists, Black and White, Non-Human Protagonists, Shorts, War"
Neon The Animation,"Comedy, Slice of Life, Promotional, Short Episodes, Original Work"
Ushi Atama,"Abstract, Demons, Shorts"
Eien no Aseria: Spirit of Eternity Sword,"Action, Fantasy, Isekai, Person in a Strange World, Based on an Eroge, Based on a Visual Novel"
Dragon Fist,"Action, Fantasy, Shounen, Martial Arts, Transfer Students, Based on a Manga"
ClariS: Nexus,"Slice of Life, Idols, Music, Siblings"
20-dai no Heya-hen,"Apartment Life, Commercials, Promotional"
Macross XX,"Action, Mecha, Promotional, Real Robot, Shorts, Transforming Mecha, CG Animation"
Jungle De Ikou!,"Comedy, Ecchi, Original Work"
Akiba Ichi: Hitobito ga Igoi. Kouryou Suru. Kokochi Ii. Kodawari no Shokukuukan.,"Commercials, Food and Beverage, Promotional"
Apartment!,"Slice of Life, Apartment Life, Neighbors, No Dialogue, Shorts, Original Work"
Romantica Clock,"Comedy, Shoujo, Short Episodes, Based on a Manga"
Chagama Ondo,"Black and White, Shorts"
A Woman in a Fashion Building,Shorts
Lemon Home Animation Theater,"Anthropomorphic, Food Protagonists, Non-Human Protagonists, Promotional, Short Episodes, Stop Motion Animation"
Ninja Resurrection,"Action, Christianity, Feudal Japan, Ninja, Religion, Swordplay, Explicit Violence"
Rescue Me!,"Comedy, Ecchi, Harem, Seinen, Borderline H, Based on a Manga, Explicit Sex"
Aoki Seimei Hoken,"Animal Protagonists, Non-Human Protagonists, Promotional"
Tanken Driland,"Adventure, Fantasy, Chibi, Family Friendly, Medieval, Based on a Mobile Game"
Shirome-chan no Uta,
Murder,"Detectives, No Dialogue, Parody, Shorts, Violence"
Fujimi Orchestra,"BL, Drama, Shounen-ai, Classical Music, Music, Based on a Light Novel, Mature Themes,, Physical Abuse,, Sexual Abuse,, Sexual Content"
Psychic Force,"Action, Sci Fi, Psychic Powers, Superpowers, Based on a Video Game"
"Don't Leave Me Alone Daisy","Comedy, Romance, Sci Fi, Shounen, Stalkers, Based on a Manga"
Evil or Live,"Action, Chinese Animation, Prison, Psychological, School Life, Based on a Manga, Mature Themes,, Physical Abuse,, Sexual Abuse,, Violence"
Kinniku Banzuke: Kongou-kun no Bouken,"Action, Sports, Family Friendly, Martial Arts, Tournaments"
Kodansha Morning CM,"Comedy, Cats, Commercials, Manga Industry, Otaku Culture, Promotional"
Hacka Doll,"Promotional, Short Episodes"
Time Bokan 24,"Adventure, Comedy, Mecha, Sci Fi, Episodic, Family Friendly, Historical, Parody, Time Travel, Original Work"
"Violence Jack 3: Hell's Wind","Action, Horror, Seinen, Post-apocalyptic, Based on a Manga, Explicit Violence,, Mature Themes,, Nudity,, Physical Abuse,, Sexual Abuse"
"""Kiss Dekiru Gyoza"" x Mameshiba Movie","Commercials, Promotional, Short Episodes"
Amon Saga,"Action, Adventure, Fantasy, Historical, Swordplay, Original Work"
Ganso Banana no Tamashii,"Minna no Uta, Stop Motion Animation"
Doggy Poo,"Drama, Fantasy, Family Friendly, Korean Animation, Stop Motion Animation"
Joseito,"Drama, Slice of Life, Ga-nime, School Life"
Toei Robot Girls,"Sci Fi, Anthropomorphic, Parody"
Ultraviolet: Code 044,"Action, Sci Fi, Vampires, Based on a Comic Book, Nudity"
Sweet Valerian,"Magical Girl, Family Friendly, Henshin Heroes, Magic, Short Episodes, Original Work"
Bug,"Comedy, No Dialogue, Promotional, Short Episodes, Slapstick"
"Angel's Feather","BL, Fantasy, Shounen-ai, Angels, School Life, Based on a Visual Novel"
Bottom Biting Bug 2,"Comedy, Animal Protagonists, Anthropomorphic, Family Friendly, Insects, Non-Human Protagonists, Short Episodes"
Minion[Apocalypsis],"Fantasy, Shorts"
Null & Peta Special,"Comedy, Sci Fi, Hand to Hand Combat, Non-Human Protagonists, Robots, Wrestling"
Ants in the sky,"Comedy, Fantasy, Insects, Shorts, Original Work"
Armageddon,"Action, Adventure, Sci Fi, Aliens, Korean Animation"
Lost Utopia,"Abstract, Shorts"
Saturday the 14th,"Comedy, Horror, Parody, Shorts, Superheroes"
Lightning Trap: Leina & Laika,"Action, Sci Fi"
Idolls!,"Idols, Short Episodes, Showbiz, CG Animation"
Netsuzou Trap,"Drama, GL, Romance, Yuri, Childhood Friends, Neighbors, School Life, Short Episodes, Based on a Manga, Mature Themes,, Nudity,, Physical Abuse,, Sexual Content,, Domestic Abuse"
Yuri Seijin Naoko-san,"Comedy, Ecchi, Sci Fi, Seinen, Aliens, Non-Human Protagonists, Shorts, Based on a Manga"
Hulaing Babies,"Comedy, Abstract, School Club, School Life, Short Episodes, Original Work"
Yuuki Hitotsu wo Tomo ni Shite,"Fantasy, Minna no Uta"
Computer Obaa-chan,"Sci Fi, Minna no Uta, Outer Space"
Kogane no Hana,"Black and White, Shorts"
Dream C Club Pure Songs Clips,
Issunboushi: Chibisuke Monogatari,"Black and White, Japanese Anime Classic Collection, Shorts"
Maabou no Kinoshita Toukichirou,"Action, Black and White, Japanese Anime Classic Collection, Shorts, Original Work"
Nana to Kaoru,"Ecchi, Seinen, BDSM, Fetish, Based on a Manga, Mature Themes"
Shogi Hour,"Comedy, Board Games, Cyborgs, Parody, Robots, Shorts, Original Work"
Joshi Kausei,"Comedy, Seinen, Slice of Life, No Dialogue, Short Episodes, Based on a Manga"
Kaeru San Yuushi,"Animal Protagonists, Black and White, Frogs, Non-Human Protagonists, Shorts, War"
Ultimate Teacher,"Comedy, Ecchi, Seinen, Panty Shots, School Life, Based on a Manga"
ALT: A Play,Abstract
Chou Shounen Tanteidan NEO,"Comedy, Mystery, Chibi, Parody, Short Episodes, Based on a Novel"
Mikanbune,"Fantasy, Black and White, Gods, Historical, No Dialogue, Shorts"
Time Stranger Kyoko,"Adventure, Comedy, Shoujo, Androids, Non-Human Protagonists, Robots"
Ultimate Girls,"Action, Comedy, Ecchi, Magical Girl, Sci Fi, Henshin Heroes, Magic, Monsters, Parody, Tokusatsu, Original Work"
Sanko to Tako: Hyakuman-ryo Chinsodo,"Adventure, Black and White, Japanese Anime Classic Collection, Shorts"
Rusted Armors,"Action, CG Animation"
Girl Friend BETA,"Slice of Life, School Life, Based on a Mobile Game"
SOS TV Walpurgis Night Fever Episode 0,"Post-apocalyptic, CG Animation, Original Work"
Ikeike! Momon-chan,"Comedy, Promotional, Short Episodes"
Usagi to Kame,"Animal Protagonists, Black and White, No Dialogue, Non-Human Protagonists, Rabbits, Racing, Shorts, Based on a Fairy Tale"
Tokyo,Shorts
Kotoura-san: Haruka no Heya,"Comedy, Chibi, Short Episodes, Supernatural, Based on a 4-Koma Manga, Based on a Manga"
Skirt no Naka wa Kedamono Deshita.,"Josei, Romance, Adult Couples, Crossdressing, Mature Romance, Short Episodes, Smut, Based on a Manga, Explicit Sex,, Mature Themes"
Navia Dratp,"Fantasy, Magic, Promotional, Short Episodes"
40meterP: Laying Down in the Middle of Tokyo,Vocaloid
Television,Stop Motion Animation
Psychedelic Afternoon,"Adventure, Drama, Fantasy, Shorts"
Minna Atsumare! Falcom Gakuen,"Comedy, Fantasy, Shounen, Parody, Person in a Strange World, School Life, Short Episodes, Summoned Into Another World, Based on a Manga"
Ani Tore!! XX,"Slice of Life, Chibi, Educational, Idols, POV, Short Episodes, Original Work"
Duel Masters,"Comedy, Shounen, Card Battles, Family Friendly, Monsters, Based on a Manga"
Judge,"Horror, Seinen, Supernatural, Vigilantes, Based on a Manga"
Gyo,"Horror, Sci Fi, Seinen, Apocalypse, Survival, Zombies, Based on a Manga, Mature Themes,, Nudity,, Sexual Content"
Hermes: Winds of Love,"Drama, Fantasy, Europe, Greece, Greek Mythology, Happy Science"
nakedyouth,"BL, Shounen-ai, Sports, Boxing, Coming of Age, Hand to Hand Combat, No Dialogue, School Club, School Life, Shorts, CG Animation, Original Work, Nudity"
Marriage,"Romance, Based on a Visual Novel"
Puella Magi Sonico Magica,"Magical Girl, Crossover, Henshin Heroes, Magic, Parody, CG Animation"
Zombie Ehon,"Comedy, No Dialogue, Zombies"
"DALLJUB STEP CLUB: ""2""","Boxing, Dancing, Military, CG Animation"
Glass no Kamen desu ga,"Comedy, Acting, Gag, Parody, Short Episodes, Showbiz, Work Life"
A Gum Boy,"Fantasy, Shorts, Original Work"
Pikotarou no Lullaby Lu-llaby,"Comedy, Short Episodes, Flash Animation"
Dia Horizon (Kabu),"Comedy, Fantasy, Short Episodes, Flash Animation"
Ai Mai! Moe Can Change!,"Comedy, Sci Fi, Slice of Life, Based on a Mobile Game"
"One Room: Hanasaka Yui's Prologue","Romance, POV, Recap, Original Work"
The Garden of Sinners: Recalled Out Summer - Manner Movie,"Shorts, Stop Motion Animation"
Beatless: Intermission,"Action, Drama, Romance, Sci Fi, Androids, Non-Human Protagonists, Recap, Robots, Based on a Light Novel"
Chiruran: Nibun no Ichi,"Slice of Life, Chibi, Historical, Samurai, Short Episodes, Swordplay, Based on a Manga"
Anoko ni 1000%,"Drama, Romance, Shoujo, Based on a Manga"
Chiryokumaru,"Action, Sci Fi, Promotional, Shorts, Original Work"
Oira no Yakyu,"Comedy, Sports, Animal Protagonists, Anthropomorphic, Baseball, Black and White, Family Friendly, Japanese Anime Classic Collection, Non-Human Protagonists, Rabbits, Shorts"
"Go! Go! 575: Meippai ni, Hajiketeru?","Slice of Life, Music, Vocaloid, Based on a Video Game"
Dir En Grey: Rinkaku,"Abstract, Black and White"
Arcade Gamer Fubuki,"Comedy, Ecchi, Shoujo, Panty Shots, Parody, Tournaments, Based on a Manga"
Sumiko no Egao,
Kaede New Town,"Romance, Supernatural"
High Score,"Comedy, School Life, Short Episodes"
Male,"Animal Protagonists, Cats, Non-Human Protagonists, Shorts"
Kamiusagi Rope x Boruto: Naruto Next Generations,"Comedy, Anthropomorphic, Crossover"
"W'z","Action, Sci Fi, Music, Original Work"
Hietsuki Bushi,"Adventure, Fantasy, Sci Fi"
The Undertaker and the Dog,"Horror, Shorts, Based on a Fairy Tale"
Stamp Fantasia,"Fantasy, Shorts"
Ijime,"Drama, Shoujo, School Life, Shorts, Based on a Manga, Bullying,, Emotional Abuse,, Mature Themes,, Physical Abuse"
Portable Kuukou,Sci Fi
Strange+,"Comedy, Josei, Slice of Life, Detectives, Short Episodes, Based on a Manga"
Two Car,"Drama, Sports, Island, Motorcycles, Racing, Original Work"
Policeman: Galo Sengan,"Comedy, Parody"
Bikini Warriors OVA,"Comedy, Ecchi, Fantasy, Parody, RPG, Short Episodes, Explicit Sex"
Denki Groove: Mononoke Dance,"Horror, Crude, Supernatural"
Higan,"Military, Shorts, War"
"My Sister, My Writer","Comedy, Harem, Romance, Brother Complex, Novel Industry, Panty Shots, Romantic Comedy, Siblings, Writers, Based on a Light Novel"
Yumekuri,"Fantasy, Seinen, Slice of Life, Hotels and Inns, Shorts, Based on a Manga"
Samurai Shodown: The Motion Picture,"Action, Adventure, Feudal Japan, Reincarnation, Samurai, Based on a Video Game"
Furudera no Obake-soudou,"Black and White, Japanese Anime Classic Collection, Monsters, Shorts, Supernatural, Original Work"
Yadokari,Shorts
Soul Buster,"Action, Fantasy, Shounen, Card Battles, Romance of the Three Kingdoms, School Life, Based on a Manga"
Gaist Crusher,"Action, Sci Fi, Tournaments"
Demon Hunter Makaryuudo,"Action, Demons, Supernatural, Nudity"
Norakuro Nitouhei: Enshuu no Maki,"Animal Protagonists, Anthropomorphic, Black and White, Dogs, Japanese Anime Classic Collection, Military, Non-Human Protagonists, Shorts, Based on a Manga"
Boku wa Kuma,"Slice of Life, Animal Protagonists, Bears, Family Friendly, Minna no Uta, Non-Human Protagonists, Stop Motion Animation"
Toru Matsumoto: And And,Abstract
Onikiri Shoujo,"Action, Black and White, Hand to Hand Combat, Shorts"
Phantom Thief Reinya Pilot,"Comedy, Secret Identity, Thieves, Based on a 4-Koma Manga, Based on a Manga"
AIKa Zero Picture Drama,"Picture Drama, Original Work"
Ai Sky Tree 21,Shorts
Hyadain: Kara-age-kun Ondo 2012,"Food and Beverage, Promotional, Vocaloid"
Kachi Kachi Yama,Shorts
"Wanna-Be's","Action, Comedy, Sports, Hand to Hand Combat, Wrestling, Original Work, Nudity"
Kono Mayonnaise wa Yuru Sugiru,"Abstract, Black and White, Shorts"
Black Lion,"Action, Sci Fi, Aliens, Cyborgs, Feudal Japan, Ninja, Revenge, Samurai, Swordplay, Explicit Violence"
Buggy Map,Short Episodes
Ai Mai Mii: Mousou Catastrophe Special,"Comedy, Gag, Based on a Manga"
Coffee Tadaiku,"Food and Beverage, Shorts, Work Life, Original Work"
Kurayami Santa,"Horror, Black and White, Short Episodes, Supernatural, Original Work"
"Sono Toki, Kanojo wa.","Romance, Short Episodes, Original Work"
Mobile Suit Gundam: Twilight Axis,"Action, Mecha, Sci Fi, Military, Real Robot, Short Episodes"
Comics,"Abstract, Shorts"
Kekko Kamen,"Action, Comedy, Ecchi, Shounen, Based on a Manga, Mature Themes,, Nudity,, Physical Abuse,, Sexual Abuse,, Sexual Content"
The Seven Heavenly Virtues Specials,"Ecchi, Fantasy, Angels, Anthropomorphic, Borderline H, Heaven, Non-Human Protagonists, Explicit Sex"
Harmagedon,"Sci Fi, Shounen, Psychic Powers, Superpowers, Based on a Manga"
Genki-kun no Christmas @ Tokyo-eki,"Christmas, Shorts, Stop Motion Animation"
Count Down,"Abstract, Promotional, Shorts"
Turning Girls,"Comedy, Slice of Life, Anime Bancho, Short Episodes, Flash Animation"
Anthology With Cranes,"Abstract, No Dialogue, Shorts, Original Work"
Oshare Boys: Anygedybudybombom,
Ahiru no Otegara,"Animal Protagonists, Birds, Black and White, Japanese Anime Classic Collection, No Dialogue, Non-Human Protagonists, Shorts, Original Work"
Pikotarou no Lullaby Lu-llaby (Web),"Comedy, Birds, Short Episodes, Flash Animation, Original Work"
Tanahashi Hiroshi x Mameshiba Pro Wrestling,"Comedy, Sports, Hand to Hand Combat, Short Episodes, Wrestling"
Reign: The Conqueror,"Action, Sci Fi, Medieval, Military, Based on a Light Novel, Violence"
Doamayger-D,"Action, Mecha, Sci Fi, Food and Beverage, Restaurants, Short Episodes, Original Work"
Demon Fighter Kocho,"Comedy, Ecchi, Seinen, Ghost Hunters, School Club, School Life, Supernatural, Based on a Manga, Nudity"
Tokyo Daigaku Monogatari,"Comedy, Drama, Romance, School Life, Based on a Manga, Mature Themes"
BACK DROP BOMB: Sigh,"Abstract, CG Animation"
Digital Devil Story Megami Tensei,"Horror, Demons, School Life, Based on a Light Novel, Violence"
Fue,"Black and White, Shorts"
Nihon-ichi Momotaro,"Adventure, Fantasy, Black and White, Japanese Anime Classic Collection, Shorts"
Aya Hito Shiki to Iu na no Ishi Hata,"Abstract, No Dialogue, Shorts"
Kämpfer Picture Drama,"Comedy, Picture Drama, Based on a Light Novel"
Umacha,"Commercials, Food and Beverage, Promotional, Short Episodes"
Cutie Honey Universe,"Shounen, Androids, Non-Human Protagonists, Robots, Superheroes, Based on a Manga"
One: Kagayaku Kisetsu e,"Drama, Harem, Romance, School Life, Based on an Eroge, Based on a Visual Novel"
DOGEZA: I Tried Asking While Kowtowing. Isekai-hen,"Comedy, Ecchi, Fantasy, Elves, Isekai, Person in a Strange World, POV, Based on a Doujinshi, Nudity"
Chirico,"Abstract, Shorts"
Odin: Starlight Mutiny,"Adventure, Sci Fi, Outer Space, Original Work"
Shoujouji no Tanuki-bayashi Ban Danemon,"Black and White, Japanese Anime Classic Collection, Shorts, Original Work"
Graduation M,"Comedy, Slice of Life, All-Boys School, Boarding School, Based on a Manga"
"Momotaro's Sea Eagle","Black and White, Historical, War, World War 2"
Sin in the Rain,"Mystery, Detectives"
"King's Game","Horror, Mystery, High Stakes Games, Play or Die, School Life, Supernatural, Based on a Light Novel, Explicit Violence"
Self Portrait (Kihachiro Kawamoto),"Art, Shorts, Stop Motion Animation"
Direct Animation,"Abstract, Shorts"
Yen Town Band: Ainone,Sexual Content
Calamity of a Zombie Girl PV,"Horror, Promotional, Supernatural, Zombies, Based on a Light Novel"
"Nobunaga teacher's young bride","Comedy, Ecchi, Harem, Romance, Seinen, Age Gap, Person in a Strange World, Romantic Comedy, School Life, Short Episodes, Sudden Girlfriend Appearance, Time Travel, Based on a Manga, Nudity,, Sexual Content"
Shounen Hollywood: Holly Stage for 49,"Slice of Life, Idols, Showbiz, Work Life, Based on a Novel"
Hagane Orchestra,"Comedy, Fantasy, Short Episodes, Based on a Mobile Game"
Anthology No. 1,"Abstract, No Dialogue, Shorts"
"Queen's Blade: Vanquished Queens Specials","Ecchi, Fantasy, Borderline H, Pirates, Emotional Abuse,, Explicit Sex,, Mature Themes,, Physical Abuse,, Sexual Abuse"
40meterP: Junjou Skirt,Vocaloid
Calligraffiti,"Abstract, Black and White, Shorts"
Consultation Room,"Horror, Abstract, Medical, Psychological, Shorts, Nudity"
Chim Chim Cher-ee,"Black and White, Minna no Uta"
Two Tea Two,"Abstract, No Dialogue, Shorts"
Body Jack: Tanoshii Yutai Ridatsu,"Comedy, Body Swapping, Borderline H, Gender Bender, Explicit Sex,, Mature Themes,, Physical Abuse,, Sexual Abuse"
Picotopia,"Abstract, Shorts"
Oreca Battle,"Family Friendly, Proxy Battles, Short Episodes"
Aquarion Logos,"Action, Mecha, Sci Fi, Combining Mecha, Original Work"
Battle Girl High School,"Action, Sci Fi, School Life, Based on a Mobile Game"
Netrun-mon The Movie,"Comedy, Ecchi, Fantasy, Animal Protagonists, Non-Human Protagonists"
Alice,"Action, Comedy, Ecchi, Original Work, Sexual Content"
Neko Jockey,"Comedy, Animal Protagonists, Cats, Family Friendly, Short Episodes"
Cybernetics Guardian,"Action, Sci Fi, Cyborgs, Psychic Powers, Superpowers, Original Work, Explicit Violence"
Akiba-chan,"Slice of Life, Apartment Life, Family Friendly, Neighbors, Short Episodes, Stop Motion Animation, Original Work"
Animal Dance,"Shorts, Original Work"
Dies irae,"Action, Fantasy, Contemporary Fantasy, Superpowers, Urban Fantasy, Based on an Eroge, Based on a Visual Novel, Violence"
